"Feature ID"	"Taxon"	"Confidence"
"19a7ca463a3fe1ec83d1ab0daeee93f9"	"D_0__Bacteria"	"0.9627975371319368"
"19c72ea6271dc3c04303bdb105f93375"	"D_0__Bacteria;D_1__Saccharibacteria;Ambiguous_taxa;D_3__;D_4__;D_5__;D_6__;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__"	"0.9093768760243789"
"1a51942fee1da4f411ffa1d8063f60b5"	"D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Clostridiaceae 1;D_5__Clostridium sensu stricto 1;D_6__uncultured bacterium;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__"	"0.9108099395946967"
"1a5dffa9d6b0584fc1567dcc279ded74"	"D_0__Bacteria"	"0.9709411146922775"
"1b1e176f96e5868a4b89ff3683bbd1ff"	"D_0__Bacteria;D_1__Bacteroidetes;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Chryseobacterium;Ambiguous_taxa;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__"	"0.9626427200984544"
"1c7560756623928c72aa430a5d606635"	"D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Paenibacillaceae;D_5__Paenibacillus;Ambiguous_taxa;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__"	"0.7009556767431457"
"1cd33e8efeed08a3018b301e16992d06"	"D_0__Bacteria;D_1__Chlamydiae;D_2__Chlamydiae;D_3__Chlamydiales;D_4__Parachlamydiaceae;D_5__Neochlamydia"	"0.7681109656105259"
"1dd27fef69e9beadc21dc46916093e7d"	"D_0__Bacteria"	"0.9603648622001218"
"1e296243fa1c09e5445f4de458590d67"	"D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Propionibacteriales;D_4__Propionibacteriaceae;D_5__Propionibacterium;D_6__uncultured bacterium;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__"	"0.9394765359427067"
"1e48dcf50953637a91b3661335fc1f3a"	"D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Methylobacteriaceae;D_5__Methylobacterium;Ambiguous_taxa;D_7__;D_8__;D_9__;D_10__;D_11__;D_12__;D_13__;D_14__"	"0.8399007074603007"
